Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Price_copper;Price_aluminium;Trend;Residuals;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;ADX_PDM;ATR;Linearregression;Linearintercept;STDDEV;Price_SP500;Price_NASDAQ;Price_DJ;Comprar_EMA_7d_ET;Mantener_posicion_EMA_7d_ET;Vender_EMA_7d_ET;Comprar_HTTL_ET;Mantener_posicion_HTTL_ET;Vender_HTTL_ET;Comprar_PSAR_ET;Mantener_posicion_PSAR_ET;Vender_PSAR_ET
2017-12-16;19345.5;17594.1;19587.7;17318.5;112170.0;9.89;1.0;1255.8;3.212;2062.5;17895.242857142854;1450.208304467362;17053.24500253582;12272.923692307691;19553.40191790825;17357.780000000006;15162.158082091766;13819.144660352;8206.038364043174;1524.598623378649;18693.325714285707;11965.117142857143;1097.8109589541202;2675.81;6936.58;24651.74;0;1;0;0;1;0;0;1;0
2017-12-17;19065.7;19346.6;19870.6;18750.9;117410.0;-1.45;0.0;1255.8;3.212;2062.5;17920.271428571425;1148.7377004632913;17556.358751901866;12719.20227692308;20296.960281812902;17754.140000000007;15211.319718187106;14280.62908752384;7902.7927666115165;1495.6772931373168;19070.84571428572;12704.668571428569;1271.4101409064506;2675.81;6936.58;24651.74;0;1;0;0;1;0;0;1;0
2017-12-18;18972.3;19065.7;19221.1;18114.4;139250.0;-0.49;0.0;1263.7;3.2255;2069.75;17800.871428571427;1158.6020201911788;17910.3440639264;13256.86006666667;20476.80423689603;18291.240000000005;16105.675763103982;14839.626178771456;7338.307568996408;1467.8932007703654;19254.89142857142;13570.394285714288;1092.782118448012;2690.16;6994.76;24792.2;0;1;0;0;1;0;0;1;0
2017-12-19;17523.7;18971.2;19022.0;16812.8;174540.0;-7.64;0.0;1262.4;3.2255;2099.5;17238.042857142857;284.71841474900253;17813.6830479448;13733.698016666667;20054.809729420587;18502.4;16949.990270579416;15342.72356089431;6814.142742639522;1520.8436864296252;18862.65714285715;14799.285714285706;776.2048647102929;2681.47;6963.85;24754.75;0;0;1;0;1;0;0;1;0
2017-12-20;16462.0;17521.7;17813.6;15642.7;227680.0;-6.06;0.0;1267.8;3.274;2122.25;16531.042857142857;-96.85488457072614;17475.7622859586;14138.399550000002;20484.508313790942;18273.840000000004;16063.171686209063;19870.6;6327.418261022413;1567.2762802560806;18327.582857142854;15721.84571428572;1105.3341568954693;2679.25;6960.96;24726.65;0;1;0;0;1;0;0;0;1
2017-12-21;15632.1;16461.1;17301.8;14953.0;163740.0;-5.04;0.0;1268.8;3.301;2148.0;15777.371428571429;-122.12790184414231;17014.84671446895;14385.348000000002;20241.331234737616;17531.160000000003;14820.988765262391;19786.042;5875.459813806527;1623.099403094932;17944.565714285724;15930.834285714282;1355.0856173688064;2684.57;6965.36;24782.29;0;1;0;0;1;0;0;1;0
2017-12-22;13665.0;15632.1;15823.7;10875.7;466980.0;-12.58;0.0;1277.0;3.3165;2194.0;15043.257142857145;-1363.083653455953;16177.385035851712;14557.99405;20022.031418407863;16451.020000000004;12880.008581592145;19592.72032;5455.784112820346;1860.5923028738653;16975.85714285715;16559.171428571433;1785.5057092039292;2683.34;6959.96;24754.06;0;1;0;0;0;1;0;1;0
2017-12-23;14396.5;13665.0;15493.2;13356.1;170170.0;5.35;1.0;1277.0;3.3165;2194.0;14790.814285714285;-394.363124104069;15732.163776888783;14715.901816666665;18309.55986148455;15535.860000000004;12762.16013851546;19069.6991008;5066.085247618893;1880.342852668589;16091.294285714284;17379.89142857143;1386.8499307422728;2683.34;6959.96;24754.06;0;1;0;0;1;0;0;1;0
2017-12-24;13790.0;14396.6;14413.7;12166.5;182420.0;-4.21;0.0;1277.0;3.3165;2194.0;14641.47142857143;-848.1622995367155;15246.622832666588;14789.100153846151;16966.307137202333;14789.120000000004;12611.932862797676;18578.059154752;4704.222015646115;1906.546934620833;15094.428571428572;18195.38571428572;1088.5935686011646;2683.34;6959.96;24754.06;0;1;0;0;1;0;0;1;0
2017-12-25;13833.5;13790.0;14467.4;13010.7;107480.0;0.32;1.0;1277.0;3.3165;2194.0;14465.271428571428;-644.5979798088218;14893.34212449994;14813.410104273502;15721.654392132972;14263.420000000004;12805.185607867035;18115.91760546688;4421.906157385677;1874.415010719345;14384.00857142857;18491.66285714286;729.117196066484;2683.34;6959.96;24754.06;0;1;0;0;1;0;0;1;0
2017-12-26;15756.6;13830.2;16094.7;13748.5;143140.0;13.9;1.0;1277.0;3.3165;2194.0;14569.214285714286;1186.4469861775724;15109.156593374955;14757.694047038018;15840.418179368618;14288.320000000003;12736.221820631388;17681.504549138866;5733.355717572415;1908.113938525106;14301.12857142858;18384.928571428565;776.0490896843072;2680.5;6936.25;24746.21;1;0;0;1;0;0;0;1;0
2017-12-27;15416.6;15757.0;16514.6;14534.7;138710.0;-2.16;0.0;1288.3;3.3665;2256.0;14302.785714285716;1086.002258286415;15186.017445031215;14651.61193952445;16259.04201727814;14638.640000000005;13018.237982721868;17273.156276190533;5743.730309174383;1913.2415143447413;14054.871428571423;18506.87142857144;810.2010086390682;2682.62;6939.34;24774.3;0;1;0;0;1;0;0;1;0
2017-12-28;14398.7;15416.3;15505.5;13466.1;170370.0;-6.6;0.0;1297.2;3.3895;2288.0;14311.414285714289;110.42924101299788;14989.188083773412;14640.62199975281;16259.21995148541;14639.080000000004;13018.940048514602;16889.3088996191;5333.463858519071;1922.252834748688;13597.602857142863;18668.54;810.0699757427017;2687.54;6950.16;24837.51;0;0;1;0;0;1;0;1;0
2017-12-29;14392.6;14398.5;15109.8;13951.1;118880.0;-0.04;0.0;1309.3;3.386;2271.5;14255.9;151.87348940118864;14840.04106283006;14703.191179087877;16187.397470231375;14759.600000000006;13331.802529768634;16528.492365641952;4952.502154339137;1867.7133465523527;13360.3;18446.957142857143;713.8987351156854;2673.61;6903.39;24719.22;0;1;0;0;1;0;0;1;0
2017-12-30;12531.5;14392.1;14461.5;11962.1;182070.0;-12.93;0.0;1309.3;3.386;2271.5;14112.685714285715;-1581.2345526754996;14262.905797122545;14864.16423655914;16747.040674069045;14499.200000000006;12251.35932593097;16189.324823703437;4598.75200045777;1912.8338217986127;12984.877142857154;17848.95142857142;1123.9203370345188;2673.61;6903.39;24719.22;0;1;0;0;1;0;0;1;0
2017-12-31;13850.4;12532.4;14241.8;12359.4;111270.0;10.52;1.0;1309.3;3.386;2271.5;14075.542857142857;-221.8337281081416;14159.779347841908;15082.468730812014;16000.331188049551;14117.960000000006;12235.58881195046;15870.507334281228;4270.2697147107865;1910.6599773844264;13103.314285714294;16985.47142857142;941.1855940247732;2673.61;6903.39;24719.22;0;1;0;0;1;0;0;1;0
2018-01-01;13444.9;13850.5;13921.5;12877.7;78430.0;-2.93;0.0;1309.3;3.386;2271.5;14187.17142857143;-755.0979798088237;13981.05951088143;15362.830111729085;15114.497520991335;13723.620000000006;12332.742479008675;15570.818894224354;3965.2504493743018;1848.7414075712527;13253.14571428572;16046.011428571424;695.4387604956655;2673.61;6903.39;24719.22;0;1;0;0;1;0;0;1;0
2018-01-02;14754.1;13444.9;15306.1;12934.2;137730.0;9.74;1.0;1316.1;3.365;2267.0;14553.2;199.961271891858;14174.319633161072;15540.828644562334;15343.653076112638;13794.700000000008;12245.746923887378;10875.7;5066.618274418996;1886.1098784590208;13690.61142857144;15212.888571428562;774.4765380563148;2695.81;7006.9;24824.01;1;0;0;0;1;0;1;0;0
2018-01-03;15156.6;14754.1;15435.0;14579.7;106540.0;2.73;1.0;1318.5;3.352;2228.5;15216.171428571428;-87.38345599929715;14419.889724870804;15620.529112879458;15819.315704603034;13947.50000000001;12075.684295396984;10964.308;4833.616969103353;1812.4806014262333;14159.037142857142;14557.977142857144;935.907852301512;2713.06;7065.53;24922.68;0;1;0;0;1;0;0;1;0
2018-01-04;15180.1;15156.5;15408.7;14244.7;110970.0;0.15;1.0;1321.6;3.3585;2250.0;15555.85714285714;-352.61361612985684;14609.942293653105;15658.861791452991;15888.842586387167;14477.22000000001;13065.597413612852;11143.13568;4488.358614167399;1766.1605584672168;14552.245714285713;14100.197142857149;705.8112931935796;2723.99;7077.91;25075.13;0;1;0;0;1;0;0;1;0
2018-01-05;16954.8;15180.1;17126.9;14832.4;141960.0;11.69;1.0;1322.3;3.3295;2201.75;15774.614285714284;1195.359203686905;15196.15672023983;15642.409676923076;17344.67737547551;15098.10000000001;12851.522624524512;11314.810252800002;5885.961570298299;1803.899090005273;15133.705714285708;13988.708571428577;1123.288687737749;2743.15;7136.56;25295.87;0;1;0;1;0;0;0;1;0
2018-01-06;17172.3;16954.8;17252.8;16286.6;83930.0;1.28;1.0;1322.3;3.3295;2201.75;15778.1;1394.1511616102164;15690.192540179873;15632.024404180604;17863.366251660933;15843.580000000007;13823.793748339082;11663.535637632;5591.4357438484185;1744.0634407191817;15781.6;13737.35714285714;1009.8931258304626;2743.15;7136.56;25295.87;0;1;0;0;1;0;0;1;0
2018-01-07;16228.2;17174.5;17184.8;15791.1;79010.0;-5.5;0.0;1322.3;3.3295;2201.75;15761.87142857143;469.6377004632856;15824.694405134906;15602.285352173913;17841.524737650903;16138.400000000009;14435.275262349114;12110.67678662144;5192.047476430675;1719.0374806678117;16020.774285714277;13846.497142857152;851.5623688254474;2743.15;7136.56;25295.87;0;1;0;0;1;0;0;1;0
2018-01-08;14976.2;16228.3;16302.9;13902.3;142450.0;-7.71;0.0;1320.4;3.3245;2173.0;15526.914285714283;-563.540836951678;15612.57080385118;15503.703858695651;17892.529173923078;16102.32000000001;14312.110826076942;12522.046643691729;4821.186942399912;1767.7205177629678;15874.557142857151;14155.957142857136;895.1045869615342;2747.71;7157.39;25283.0;0;0;1;0;0;1;0;1;0
2018-01-09;14778.5;14976.2;15324.6;14613.4;71400.0;-1.32;0.0;1313.7;3.3175;2149.5;15088.614285714288;-311.05301382242936;15404.053102888383;15291.496166007908;17997.006685557863;16022.000000000013;14046.99331444216;12900.506912196388;4476.8164465142045;1692.2547664941844;15919.582857142876;13971.20285714284;987.503342778925;2751.29;7163.58;25385.8;0;1;0;0;1;0;0;1;0
2018-01-10;15043.0;14778.5;15045.4;13613.1;87070.0;1.79;1.0;1319.3;3.336;2179.0;14677.17142857143;338.01654400070066;15313.789827166289;15094.855632411063;17479.888585816152;15639.64000000001;13799.39141418387;13248.690359220676;4157.043843191761;1673.6865688874568;16011.99714285716;13825.417142857135;920.1242929080702;2748.23;7153.57;25369.13;0;1;0;0;1;0;0;1;0
2018-01-11;13535.4;15046.7;15109.1;13048.3;167810.0;-10.02;0.0;1322.5;3.3385;2172.25;14315.314285714285;-756.770758987001;14869.192370374716;14917.11486166008;16624.922150454262;14912.26000000001;13199.597849545757;17252.8;3860.1121401066353;1701.3375282526383;15582.002857142856;14132.082857142865;856.3310752271259;2767.56;7211.78;25574.73;0;1;0;0;1;0;0;0;1
2018-01-12;13886.7;13529.2;14176.4;13410.0;82370.0;2.6;1.0;1334.9;3.327;2210.75;14132.64285714286;-230.76936774166825;14623.569277781036;14806.558809523807;15673.615344232096;14443.96000000001;13214.304655767924;17168.71;3584.389844384733;1634.5562762345928;15266.137142857153;14375.67714285714;614.8276721160441;2786.24;7261.06;25803.19;0;1;0;0;1;0;0;1;0
2018-01-13;14292.2;13896.0;14640.7;13888.2;61140.0;2.92;1.0;1334.9;3.327;2210.75;13644.571428571428;647.579733038789;14540.726958335776;14757.50818181818;15415.761213060232;14307.160000000007;13198.558786939786;17086.301799999997;3792.661998357253;1571.6593993606932;14803.12571428572;15090.217142857142;554.3006065301116;2786.24;7261.06;25803.19;0;1;0;0;1;0;0;1;0
2018-01-14;13695.2;14291.9;14446.1;13094.7;85120.0;-4.18;0.0;1334.9;3.327;2210.75;13094.471428571427;604.0377004632888;14329.345218751834;14752.668580086578;15168.969908712605;14090.50000000001;13012.030091287415;17005.541763999998;3521.757569903164;1555.9265851206435;14324.70857142859;15546.462857142847;539.2349543562972;2786.24;7261.06;25803.19;0;1;0;0;1;0;0;1;0
2018-01-15;13697.5;13695.5;14396.6;13475.4;73270.0;0.02;1.0;1334.9;3.327;2210.75;12767.32857142857;917.344877334036;14171.383914063876;14719.48852380952;14342.161273520524;13821.400000000009;13300.638726479494;16926.396928719998;3270.2034577672234;1510.5889718977407;13793.388571428575;16113.868571428568;260.3806367602575;2786.24;7261.06;25803.19;0;1;0;0;1;0;0;1;0
2018-01-16;11362.0;13704.4;13711.0;10050.7;317100.0;-17.05;0.0;1337.1;3.3305;2188.5;12437.82857142857;-1076.767299536712;13469.037935547907;14616.479101503755;15457.682911884012;13386.720000000008;11315.757088116;16848.8349901456;3036.617496498136;1664.1397596193308;12841.322857142855;16581.348571428574;1035.481455942003;2776.42;7223.69;25792.86;0;1;0;0;1;0;0;1;0
2018-01-17;11192.3;11357.7;11769.6;9271.3;361800.0;-1.49;0.0;1339.2;3.301;2191.5;12233.071428571428;-1068.583455999298;12899.85345166093;14472.784315789471;15451.629560160156;12847.840000000007;10244.05043983986;16576.909590539773;2819.716246748269;1723.7226339322358;12000.037142857143;16856.305714285718;1301.8947800800745;2802.56;7298.28;26115.65;0;1;0;0;1;0;0;1;0
2018-01-18;11245.4;11202.0;12004.7;10660.2;242450.0;0.47;1.0;1327.2;3.3115;2241.0;11933.02857142857;-664.4850447012855;12486.240088745695;14353.574342105265;14621.703059304094;12238.480000000009;9855.256940695925;16138.573015107388;2853.4079434091072;1696.6353029370762;11289.028571428573;17005.214285714286;1191.6115296520434;2798.03;7296.05;26017.81;0;1;0;0;1;0;0;1;0
2018-01-19;11580.2;11229.6;11973.2;10901.5;170740.0;2.98;1.0;1333.1;3.303;2220.5;11528.35714285714;67.01634654404916;12259.730066559274;14244.619590643277;13716.289214623892;11815.480000000009;9914.670785376122;15726.536634200944;2649.593090308457;1651.9970670129992;11030.060000000003;16496.382857142853;950.4046073119424;2810.3;7336.38;26071.72;0;1;0;0;1;0;0;1;0
2018-01-20;12858.9;11579.2;13082.2;11567.3;143900.0;11.04;1.0;1333.1;3.303;2220.5;11462.814285714285;1396.0368758959305;12409.522549919457;14119.184267285862;12887.895673867584;11647.760000000007;10407.62432613243;15339.222436148888;3569.33644100071;1642.2044193692138;11284.531428571425;15625.71142857143;620.0678369337885;2810.3;7336.38;26071.72;1;0;0;0;1;0;0;1;0
2018-01-21;11594.9;12857.1;12860.2;11164.5;206960.0;-9.83;0.0;1333.1;3.303;2220.5;11499.957142857142;98.25198617757324;12205.866912439593;13958.291699346402;12905.193428619212;11694.340000000007;10483.486571380805;14975.147089979955;3314.383838072088;1646.0255322714129;11202.342857142869;15045.999999999987;605.4267143096024;2810.3;7336.38;26071.72;0;0;1;0;1;0;0;1;0
2018-01-22;10864.8;11597.5;11970.9;10136.8;201730.0;-6.3;0.0;1331.9;3.3135;2249.0;11493.899999999998;-641.9265512373921;11870.600184329693;13707.251143790849;12969.690098109057;11628.840000000007;10287.98990189096;14632.916264581158;3077.642135352653;1659.4594228234548;10885.937142857134;14775.062857142866;670.4250490545235;2832.97;7408.03;26214.6;0;1;0;0;1;0;0;1;0
2018-01-23;10903.2;10869.0;11438.0;10056.6;188370.0;0.35;1.0;1336.7;3.2345;2229.75;11427.885714285712;-525.6244423938532;11628.75013824727;13484.79163398693;13003.57864174845;11560.400000000009;10117.221358251569;14311.219288706288;2857.8105542560347;1639.5980354789224;10668.631428571418;14438.754285714296;721.5893208742206;2839.13;7460.29;26210.81;0;1;0;0;1;0;0;1;0
2018-01-24;11452.3;10899.4;11549.5;10584.5;136060.0;5.04;1.0;1356.3;3.349;2250.25;11229.114285714286;195.37368685784375;11584.637603685453;13311.919901960786;12980.220325999246;11534.82000000001;10089.419674000776;14008.824131383912;2765.181228952032;1591.4124615161422;10741.03142857142;13853.397142857148;722.7001629996173;2837.54;7415.06;26252.12;0;1;0;0;1;0;0;1;0
2018-01-25;11203.0;11439.9;11740.9;10983.8;181810.0;-2.18;0.0;1362.9;3.3345;2241.0;11257.714285714286;-31.570758987002115;11489.22820276409;13093.80987272102;11783.290468471148;11203.64000000001;10623.989531528872;13724.572683500875;2759.0682840268864;1531.8187142649892;10636.545714285709;13624.682857142863;289.825234235569;2839.25;7411.16;26392.79;0;1;0;0;1;0;0;1;0
2018-01-26;11118.1;11203.1;11655.3;10389.4;253910.0;-0.76;0.0;1352.1;3.317;2257.0;11312.0;-178.7265105988099;11396.446152073067;12931.5684502924;11536.07283584338;11108.28000000001;10680.48716415664;13457.376322490823;2561.991978024966;1512.8245203889185;10627.054285714275;13238.660000000003;213.89641792168496;2872.87;7505.77;26616.71;0;1;0;0;1;0;0;1;0
2018-01-27;11467.5;11118.0;11621.7;10908.4;163490.0;3.14;1.0;1352.1;3.317;2257.0;11206.685714285712;260.7654473245024;11414.2096140548;12808.072882205515;11653.899218968454;11228.82000000001;10803.740781031567;13206.211743141375;2378.992551023183;1455.715626075424;10844.44;12617.745714285717;212.539609484222;2872.87;7505.77;26616.71;1;0;0;0;1;0;0;1;0
2018-01-28;11795.1;11471.2;12112.7;11433.3;154630.0;2.86;1.0;1352.1;3.317;2257.0;11037.128571428571;761.2805576061443;11509.4322105411;12723.834709501029;11881.679049062135;11407.20000000001;10932.720950937884;12970.117038552891;2700.064511664384;1400.2645099271797;11141.485714285714;12049.257142857145;237.2395245310623;2872.87;7505.77;26616.71;0;1;0;0;1;0;0;1;0
2018-01-29;11244.8;11794.9;11888.1;11119.0;137420.0;-4.67;0.0;1340.3;3.3085;2223.75;10748.285714285714;483.68773447689193;11443.274157905826;12599.530173160174;11853.258373939718;11365.700000000012;10878.141626060304;12748.18801623972;2507.2027608312137;1355.1813306466668;11351.64285714286;11488.71428571428;243.7791869698535;2853.53;7466.51;26439.48;0;0;1;0;1;0;0;1;0
2018-01-30;10166.0;11244.5;11277.2;9917.7;264720.0;-9.59;0.0;1337.2;3.3065;2206.0;10430.442857142858;-265.38158525099965;11123.955618429369;12429.542813852817;12251.872662422922;11158.300000000012;10064.727337577102;12539.574735265336;2328.1168493432697;1355.4898070290476;11020.828571428574;11648.671428571424;546.7863312114548;2822.43;7402.48;26076.89;0;1;0;0;1;0;0;1;0
2018-01-31;10265.4;10166.3;10397.7;9742.2;208470.0;0.98;1.0;1340.4;3.3085;2218.5;10112.385714285712;125.2022582864177;10909.316713822029;12280.37138339921;12297.7558387715;10987.760000000011;9677.764161228526;12343.478251149416;2161.822788675893;1305.490535098401;10725.50285714286;11811.582857142856;654.9979193857436;2823.81;7411.48;26149.39;0;1;0;0;1;0;0;1;0
2018-02-01;9181.1;10266.2;10303.0;8789.2;358400.0;-10.56;0.0;1345.0;3.327;2223.75;9601.971428571427;-397.7279018441427;10477.26253536652;12091.06837944664;12348.931268084683;10530.480000000012;8712.02873191534;12159.14755608045;2007.406875199044;1320.3697825913728;10185.425714285711;12056.760000000006;909.2256340423364;2821.98;7385.86;26186.71;0;1;0;0;1;0;0;1;0
2018-02-02;8893.2;9179.8;9201.4;7915.8;519400.0;-3.14;0.0;1334.6;3.307;2208.5;8986.785714285714;-78.41222488452331;10081.24690152489;11929.070118577074;11630.736450871782;9950.100000000011;8269.46354912824;11889.551751594014;1864.0206698276836;1317.886226691989;9678.125714285728;12180.202857142853;840.3182254358856;2762.13;7240.95;25520.96;0;1;0;0;1;0;0;1;0
2018-02-03;9241.1;8894.4;9506.9;8249.3;248710.0;3.91;1.0;1334.6;3.307;2208.5;8634.671428571428;606.3797330387882;9871.210176143668;11737.618297101451;10664.400365905653;9549.360000000011;8434.31963409437;11492.176576434613;2036.3763362685631;1313.580067642561;9519.72857142858;11821.771428571425;557.5201829528207;2762.13;7240.95;25520.96;0;1;0;0;1;0;0;1;0
2018-02-04;8222.2;9241.5;9382.1;7932.1;280940.0;-11.03;0.0;1334.6;3.307;2208.5;8253.142857142857;-27.63372810814089;9458.957632107751;11562.78561956522;10481.078961588975;9160.600000000011;7840.121038411047;11134.538918791151;1890.9208836779517;1323.324348525235;9022.12285714286;11837.562857142855;660.2394807944822;2762.13;7240.95;25520.96;0;1;0;0;1;0;0;1;0
2018-02-05;6938.5;8220.8;8383.2;6651.9;593890.0;-15.61;0.0;1333.8;3.34;2209.0;8107.871428571429;-1182.1979798088223;8828.843224080814;11393.603410256412;10211.745212864393;8495.220000000012;6778.694787135632;10812.665026912036;1755.8551062723834;1352.465466487719;8186.48571428572;12112.299999999996;858.2626064321903;2648.94;6967.53;24345.75;0;1;0;0;1;0;0;1;0
2018-02-06;7701.2;6939.3;7896.2;5996.6;886880.0;10.99;1.0;1326.9;3.31;2167.0;8080.242857142856;-379.9815852509982;8546.93241806061;11295.652510073262;9849.71607483392;8199.24000000001;6548.763925166101;10313.373223682593;1630.4368843957843;1391.5465045957387;7664.637142857136;12176.720000000005;825.2380374169546;2695.14;7115.88;24912.77;0;1;0;0;1;0;0;1;0
2018-02-07;7594.7;7693.8;8536.5;7196.6;445620.0;-1.38;0.0;1312.2;3.2095;2156.0;7982.885714285714;-415.99774171358393;8308.874313545459;11144.821252747251;9476.226505959878;7939.540000000011;6402.853494040145;9709.02497236703;2154.277106938943;1387.8574685531858;7285.331428571429;12004.94;768.343252979933;2681.66;7051.98;24893.35;0;1;0;0;1;0;0;1;0
2018-02-08;8164.2;7595.1;8489.9;7595.1;296100.0;7.5;1.0;1316.5;3.202;2169.0;7962.842857142857;224.50066958442724;8272.705735159094;10973.208983516484;8652.05125742147;7724.160000000011;6796.268742578551;9189.285476235646;2000.4001707290183;1352.6676493708153;7127.071428571433;11729.085714285711;463.94562871073;2581.0;6777.16;23860.46;0;1;0;0;1;0;0;1;0
2018-02-09;8699.8;8163.6;8735.6;7784.6;233940.0;6.56;1.0;1313.3;3.156;2122.0;8243.557142857142;471.416346544047;8379.47930136932;10734.610833333336;8997.62293512003;7819.68000000001;6641.737064879989;8742.309509562656;2103.214444248375;1323.9771029871856;7181.2314285714265;11329.45428571429;588.9714675600106;2619.55;6874.49;24190.9;1;0;0;0;1;0;0;1;0
