Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_EUR_USD;Percentage_diff_EUR_USD;Price_USD_JPY;Percentage_diff_USD_JPY;Price_USD_CNY;Percentage_diff_USD_CNY
2022-03-19;42233.0;41768.0;42386.0;41529.6;224590000.0;1.11;1.0;1.1055;-0.31;119.17;0.49;6.3609;0.24
2022-03-20;41276.0;42241.0;42301.0;40922.0;308450000.0;-2.27;0.0;1.1055;-0.31;119.17;0.49;6.3609;0.24
2022-03-21;41022.0;41282.0;41532.0;40530.0;406620000.0;-0.62;0.0;1.1014;-0.37;119.47;0.25;6.3552;-0.09
2022-03-22;42373.0;41022.0;43327.9;40893.0;537060000.0;3.29;1.0;1.1027;0.12;120.8;1.11;6.366;0.17
2022-03-23;42912.0;42373.0;43027.0;41795.0;433960000.0;1.27;1.0;1.1004;-0.21;121.15;0.29;6.372;0.09
2022-03-24;44013.0;42911.0;44251.0;42658.0;491660000.0;2.57;1.0;1.0996;-0.07;122.33;0.97;6.367;-0.08
2022-03-25;44331.0;44013.0;45112.0;43622.0;494090000.0;0.72;1.0;1.0981;-0.14;122.06;-0.22;6.3658;-0.02
2022-03-26;44548.0;44331.0;44818.0;44090.0;196300000.0;0.49;1.0;1.0981;-0.14;122.06;-0.22;6.3658;-0.02
2022-03-27;46859.0;44542.0;46947.0;44445.0;388790000.0;5.19;1.0;1.0981;-0.14;122.06;-0.22;6.3658;-0.02
2022-03-28;47105.0;46859.0;48199.0;46672.0;610270000.0;0.52;1.0;1.0978;-0.03;123.91;1.52;6.3714;0.09
2022-03-29;47449.0;47126.0;48127.0;47029.0;478820000.0;0.73;1.0;1.1085;0.97;122.84;-0.86;6.3602;-0.18
2022-03-30;47075.0;47449.0;47714.0;46601.0;467760000.0;-0.79;0.0;1.1156;0.64;121.8;-0.85;6.347;-0.21
2022-03-31;45525.0;47071.0;47624.0;45228.0;520000000.0;-3.29;0.0;1.1065;-0.82;121.66;-0.11;6.3393;-0.12
2022-04-01;46297.0;45529.0;46728.0;44261.0;632930000.0;1.7;1.0;1.1053;-0.11;122.49;0.68;6.3625;0.37
2022-04-02;45811.0;46299.0;47212.0;45641.0;345930000.0;-1.05;0.0;1.1053;-0.11;122.49;0.68;6.3625;0.37
2022-04-03;46407.0;45813.0;47435.0;45554.0;398860000.0;1.3;1.0;1.1053;-0.11;122.49;0.68;6.3625;0.37
2022-04-04;46629.0;46407.0;46899.0;45152.0;446120000.0;0.48;1.0;1.097;-0.75;122.78;0.24;6.3634;0.01
2022-04-05;45506.0;46614.0;47201.0;45388.0;421110000.0;-2.41;0.0;1.0903;-0.61;123.6;0.67;6.3641;0.01
2022-04-06;43173.0;45494.0;45519.0;43122.0;649520000.0;-5.13;0.0;1.0893;-0.09;123.79;0.15;6.359;-0.08
2022-04-07;43448.0;43166.0;43893.0;42747.0;390850000.0;0.64;1.0;1.0878;-0.14;123.92;0.11;6.3564;-0.04
2022-04-08;42275.0;43450.0;43979.0;42113.0;467830000.0;-2.7;0.0;1.0876;-0.02;124.32;0.32;6.361;0.07
2022-04-09;42767.0;42275.0;42809.0;42129.0;165160000.0;1.16;1.0;1.0876;-0.02;124.32;0.32;6.361;0.07
2022-04-10;42138.0;42760.0;43421.0;41884.0;255830000.0;-1.47;0.0;1.0876;-0.02;124.32;0.32;6.361;0.07
2022-04-11;39497.0;42144.0;42418.0;39202.0;608380000.0;-6.27;0.0;1.0883;0.06;125.35;0.83;6.366;0.08
2022-04-12;40078.0;39507.0;40678.0;39265.0;468270000.0;1.47;1.0;1.0826;-0.52;125.35;0.0;6.3651;-0.01
2022-04-13;41133.0;40072.0;41515.0;39581.0;406700000.0;2.63;1.0;1.0885;0.54;125.66;0.25;6.3678;0.04
2022-04-14;39936.0;41133.0;41494.0;39585.0;294290000.0;-2.91;0.0;1.0827;-0.53;125.86;0.16;6.3775;0.15
2022-04-15;40560.0;39936.0;40850.0;39781.0;233090000.0;1.56;1.0;1.0806;-0.19;126.35;0.39;6.3705;-0.11
2022-04-16;40382.0;40571.0;40691.0;40003.0;151310000.0;-0.44;0.0;1.0806;-0.19;126.35;0.39;6.3705;-0.11
2022-04-17;39703.0;40382.0;40599.0;39561.0;210010000.0;-1.68;0.0;1.0806;-0.19;126.35;0.39;6.3705;-0.11
2022-04-18;40803.0;39700.0;41095.0;38577.0;484260000.0;2.77;1.0;1.078;-0.24;126.97;0.49;6.363;-0.12
2022-04-19;41503.0;40809.0;41746.0;40585.0;268280000.0;1.72;1.0;1.0786;0.06;128.9;1.52;6.393;0.47
2022-04-20;41368.0;41499.0;42203.0;40915.0;382840000.0;-0.33;0.0;1.085;0.59;127.88;-0.79;6.4188;0.4
2022-04-21;40482.0;41370.0;42969.0;39793.0;493050000.0;-2.14;0.0;1.0836;-0.13;128.39;0.4;6.45;0.49
2022-04-22;39709.0;40487.0;40792.0;39200.0;421300000.0;-1.91;0.0;1.0794;-0.39;128.56;0.13;6.501;0.79
2022-04-23;39418.0;39709.0;39973.0;39291.0;190600000.0;-0.73;0.0;1.0794;-0.39;128.56;0.13;6.501;0.79
2022-04-24;39464.0;39434.0;39929.0;39033.0;283630000.0;0.12;1.0;1.0794;-0.39;128.56;0.13;6.501;0.79
2022-04-25;40427.0;39464.0;40599.0;38233.0;654600000.0;2.44;1.0;1.0711;-0.77;127.78;-0.61;6.5585;0.88
2022-04-26;38113.0;40443.0;40770.0;37708.0;681470000.0;-5.72;0.0;1.0636;-0.7;127.22;-0.43;6.5552;-0.05
2022-04-27;39243.0;38113.0;39447.0;37869.0;426830000.0;2.96;1.0;1.0555;-0.76;128.42;0.94;6.5595;0.07
2022-04-28;39748.0;39243.0;40382.0;38888.0;542390000.0;1.29;1.0;1.0494;-0.58;130.79;1.84;6.6243;0.99
2022-04-29;38581.0;39748.0;39919.0;38175.0;382900000.0;-2.94;0.0;1.0541;0.45;129.83;-0.73;6.608;-0.25
2022-04-30;37650.0;38590.0;38776.0;37596.0;248220000.0;-2.41;0.0;1.0541;0.45;129.83;-0.73;6.608;-0.25
2022-05-01;38461.0;37642.0;38676.0;37397.0;276990000.0;2.15;1.0;1.0541;0.45;129.83;-0.73;6.608;-0.25
2022-05-02;38514.0;38472.0;39134.0;38061.0;580790000.0;0.14;1.0;1.051;-0.3;130.14;0.24;6.6082;0.0
2022-05-03;37718.0;38515.0;38647.0;37513.0;367210000.0;-2.07;0.0;1.052;0.1;130.1;-0.03;6.6084;0.0
2022-05-04;39688.0;37717.0;40021.0;37660.0;691490000.0;5.22;1.0;1.0621;0.96;129.07;-0.79;6.6085;0.0
2022-05-05;36544.0;39686.0;39833.0;36183.0;1040000000.0;-7.92;0.0;1.054;-0.76;130.13;0.82;6.6535;0.68
2022-05-06;36009.0;36540.0;36646.0;35267.0;752840000.0;-1.46;0.0;1.0551;0.1;130.56;0.33;6.6651;0.17
2022-05-07;35468.0;36003.0;36119.0;34773.0;288860000.0;-1.5;0.0;1.0551;0.1;130.56;0.33;6.6651;0.17
2022-05-08;34060.0;35468.0;35497.0;33727.0;671050000.0;-3.97;0.0;1.0551;0.1;130.56;0.33;6.6651;0.17
2022-05-09;30095.0;34041.0;34227.0;30095.0;268090.0;-11.64;0.0;1.0555;0.04;130.25;-0.24;6.7295;0.97
2022-05-10;31007.5;30098.2;32621.2;29831.0;235610.0;3.03;1.0;1.0527;-0.27;130.43;0.14;6.7343;0.07
2022-05-11;29068.2;31008.0;32113.6;27835.5;296900.0;-6.25;0.0;1.0511;-0.15;129.96;-0.36;6.7186;-0.23
2022-05-12;28976.0;29073.4;30136.7;26500.5;309480.0;-0.32;0.0;1.0379;-1.26;128.32;-1.26;6.786;1.0
2022-05-13;29284.4;28994.3;31002.7;28755.0;141230.0;1.06;1.0;1.0411;0.31;129.19;0.68;6.788;0.03
2022-05-14;30080.4;29285.2;30277.4;28666.7;70460.0;2.72;1.0;1.0411;0.31;129.19;0.68;6.788;0.03
2022-05-15;31308.7;30078.6;31383.8;29499.4;65440.0;4.08;1.0;1.0411;0.31;129.19;0.68;6.788;0.03
2022-05-16;29849.0;31308.3;31312.4;29135.8;100250.0;-4.66;0.0;1.0431;0.19;129.16;-0.02;6.7822;-0.09
2022-05-17;30437.5;29856.7;30720.1;29484.5;79630.0;1.97;1.0;1.0547;1.11;129.39;0.18;6.7337;-0.72
2022-05-18;28683.7;30437.5;30687.9;28648.1;92030.0;-5.76;0.0;1.0466;-0.77;128.22;-0.9;6.754;0.3
2022-05-19;30305.9;28700.4;30525.1;28682.1;101380.0;5.66;1.0;1.0586;1.15;127.8;-0.33;6.7085;-0.67
2022-05-20;29178.6;30305.9;30735.1;28738.5;98780.0;-3.72;0.0;1.056;-0.25;127.85;0.04;6.6921;-0.24
2022-05-21;29434.6;29188.7;29623.2;28953.9;32270.000000000004;0.88;1.0;1.056;-0.25;127.85;0.04;6.6921;-0.24
2022-05-22;30286.6;29433.0;30462.0;29260.1;50600.0;2.89;1.0;1.056;-0.25;127.85;0.04;6.6921;-0.24
2022-05-23;29093.3;30287.3;30644.8;28913.6;92100.0;-3.94;0.0;1.0689;1.22;127.87;0.02;6.649;-0.64
2022-05-24;29648.7;29091.6;29810.8;28706.1;79420.0;1.91;1.0;1.0734;0.42;126.8;-0.84;6.653;0.06
2022-05-25;29540.6;29648.7;30202.3;29353.5;78850.0;-0.36;0.0;1.068;-0.5;127.31;0.4;6.6916;0.58
2022-05-26;29203.5;29537.9;29868.9;28077.9;126710.0;-1.14;0.0;1.0724;0.41;127.14;-0.13;6.738;0.69
2022-05-27;28601.2;29194.0;29377.1;28282.2;116410.0;-2.06;0.0;1.0727;0.03;127.11;-0.02;6.698;-0.59
2022-05-28;29027.1;28620.1;29194.4;28537.2;43870.0;1.49;1.0;1.0727;0.03;127.11;-0.02;6.698;-0.59
2022-05-29;29465.2;29027.1;29556.5;28838.7;36870.0;1.51;1.0;1.0727;0.03;127.11;-0.02;6.698;-0.59
2022-05-30;31723.3;29465.2;32185.6;29307.2;129560.0;7.66;1.0;1.0777;0.47;127.55;0.35;6.6597;-0.57
2022-05-31;31793.4;31730.2;32377.5;31221.2;86600.0;0.22;1.0;1.0733;-0.41;128.68;0.89;6.6715;0.18
2022-06-01;29798.5;31793.1;31969.9;29396.6;135090.0;-6.27;0.0;1.0646;-0.81;130.11;1.11;6.6858;0.21
2022-06-02;30455.5;29798.6;30638.5;29604.4;81400.0;2.2;1.0;1.0745;0.93;129.83;-0.22;6.6596;-0.39
2022-06-03;29700.9;30455.7;30674.8;29330.8;72130.0;-2.48;0.0;1.0718;-0.25;130.86;0.79;6.6607;0.02
2022-06-04;29864.3;29700.9;29963.8;29489.5;33510.0;0.55;1.0;1.0718;-0.25;130.86;0.79;6.6607;0.02
2022-06-05;29913.0;29865.1;30166.9;29539.0;30330.0;0.16;1.0;1.0718;-0.25;130.86;0.79;6.6607;0.02
2022-06-06;31367.6;29911.2;31753.4;29888.6;94010.0;4.86;1.0;1.0694;-0.22;131.87;0.77;6.6534;-0.11
2022-06-07;31128.8;31370.3;31556.6;29235.0;140320.0;-0.76;0.0;1.0699;0.05;132.58;0.54;6.6675;0.21
2022-06-08;30201.6;31127.2;31312.1;29874.8;87960.0;-2.98;0.0;1.0714;0.14;134.24;1.25;6.6825;0.22
2022-06-09;30097.8;30202.1;30691.4;29953.8;61720.0;-0.34;0.0;1.0614;-0.93;134.33;0.07;6.6915;0.13
2022-06-10;29083.3;30097.4;30325.6;28884.9;104260.0;-3.37;0.0;1.0515;-0.93;134.42;0.07;6.7081;0.25
2022-06-11;28403.4;29083.3;29426.6;28161.8;82920.0;-2.34;0.0;1.0515;-0.93;134.42;0.07;6.7081;0.25
2022-06-12;26606.3;28404.0;28534.8;26606.3;120020.0;-6.33;0.0;1.0515;-0.93;134.42;0.07;6.7081;0.25
2022-06-13;22448.0;26606.3;26857.6;22006.3;379260.0;-15.63;0.0;1.0408;-1.02;134.4;-0.01;6.753;0.67
2022-06-14;22157.3;22449.1;23200.3;20860.9;251010.0;-1.29;0.0;1.0414;0.06;135.47;0.8;6.7395;-0.2
2022-06-15;22577.9;22137.5;22754.4;20125.8;280410.0;1.9;1.0;1.0443;0.28;133.83;-1.21;6.7128;-0.4
2022-06-16;20386.6;22577.9;22942.1;20231.1;144000.0;-9.71;0.0;1.0547;1.0;132.2;-1.22;6.703;-0.15
