Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;Price_gold;Perc_diff_gold;Price_silver;Perc_diff_silver;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Price_platinum;Perc_diff_platinum;Price_palladium;Perc_diff_palladium
2014-08-19;485.1;462.2;487.0;455.8;5120.0;4.96;1.0;1449.0;-0.26;19.387;-1.09;3.086;-0.55;2039.0;1.46;1440.25;-0.51;881.6;-1.57
2014-08-20;516.8;485.1;521.8;468.5;5890.0;6.53;1.0;1449.0;0.0;19.472;0.44;3.174;2.85;2077.0;1.86;1428.9;-0.79;869.35;-1.39
2014-08-21;517.9;516.8;537.2;511.4;5650.0;0.22;1.0;1429.2;-1.37;19.39;-0.42;3.172;-0.06;2060.25;-0.81;1422.65;-0.44;880.8;1.32
2014-08-22;516.1;517.9;524.4;500.6;6030.0;-0.36;0.0;1434.1;0.34;19.361;-0.15;3.199;0.85;2064.75;0.22;1421.85;-0.06;888.7;0.9
2014-08-23;497.7;516.1;516.8;494.0;3130.0;-3.57;0.0;1434.1;0.0;19.361;0.0;3.199;0.0;2064.75;0.0;1421.85;0.0;888.7;0.0
2014-08-24;509.7;497.7;514.8;496.8;2530.0;2.42;1.0;1434.1;0.0;19.361;0.0;3.199;0.0;2064.75;0.0;1421.85;0.0;888.7;0.0
2014-08-25;502.9;509.7;511.3;499.7;2740.0;-1.33;0.0;1434.1;0.0;19.361;0.0;3.199;0.0;2064.75;0.0;1421.85;0.0;888.7;0.0
2014-08-26;512.6;502.9;516.0;501.8;3530.0;1.91;1.0;1439.3;0.43;19.37;0.17;3.182;-0.96;2083.5;0.91;1417.9;-0.01;889.1;-0.27
2014-08-27;515.2;512.6;527.4;512.7;3790.0;0.52;1.0;1436.9;-0.17;19.395;0.13;3.175;-0.22;2087.25;0.18;1420.45;0.18;894.7;0.63
2014-08-28;510.8;515.2;521.6;503.3;4470.0;-0.87;0.0;1443.8;0.48;19.534;0.72;3.127;-1.51;2083.5;-0.18;1425.05;0.32;897.2;0.28
2014-08-29;512.6;510.8;515.2;506.7;3640.0;0.35;1.0;1440.6;-0.22;19.398;-0.7;3.135;0.26;2098.5;0.72;1424.5;-0.04;908.65;1.28
2014-08-30;506.0;512.6;512.9;503.1;2630.0;-1.29;0.0;1440.6;0.0;19.398;0.0;3.135;0.0;2098.5;0.0;1424.5;0.0;908.65;0.0
2014-08-31;481.8;506.0;508.3;478.3;6100.0;-4.78;0.0;1440.6;0.0;19.398;0.0;3.135;0.0;2098.5;0.0;1424.5;0.0;908.65;0.0
2014-09-01;477.2;481.8;487.5;471.8;6790.0;-0.95;0.0;1440.6;0.0;19.398;0.0;3.135;0.0;2098.5;0.0;1424.5;0.0;908.65;0.0
2014-09-02;478.9;477.2;487.0;470.5;6750.0;0.37;1.0;1419.0;10.22;19.071;-2.21;3.135;0.0;2107.25;0.54;1412.75;-0.79;882.6;-2.95
2014-09-03;480.0;478.9;487.3;476.8;6140.0;0.23;1.0;1425.5;0.46;19.108;0.19;3.111;-0.77;2078.5;-1.36;1412.9;0.01;875.35;-0.82
2014-09-04;491.0;480.0;498.5;476.3;8810.0;2.28;1.0;1422.3;-0.22;19.064;-0.23;3.139;0.9;2104.5;1.25;1403.7;-0.65;890.4;1.72
2014-09-05;483.6;491.0;495.0;483.1;6040.0;-1.49;0.0;1423.2;0.06;19.082;0.09;3.158;0.61;2090.25;-0.68;1410.75;0.5;891.0;0.07
2014-09-06;484.5;483.6;491.4;480.8;3790.0;0.17;1.0;1423.2;0.0;19.082;0.0;3.158;0.0;2090.25;0.0;1410.75;0.0;891.0;0.0
2014-09-07;485.8;484.5;490.7;478.5;3560.0;0.26;1.0;1423.2;0.0;19.082;0.0;3.158;0.0;2090.25;0.0;1410.75;0.0;891.0;0.0
2014-09-08;475.7;485.8;487.0;469.5;8140.000000000001;-2.07;0.0;1410.2;-0.91;18.887;-1.65;3.158;0.0;2092.75;0.12;1399.65;-0.79;885.7;-0.59
2014-09-09;474.9;475.7;478.6;467.5;7290.0;-0.17;0.0;1404.6;-0.4;18.844;-0.23;3.095;-1.99;2063.5;-1.4;1390.35;-0.66;860.1;-2.89
2014-09-10;479.7;474.9;491.0;471.6;8290.0;1.01;1.0;1402.0;-0.19;18.856;0.06;3.104;0.29;2053.0;-0.51;1382.3;-0.58;848.85;-1.31
2014-09-11;478.5;479.7;488.9;474.6;6290.0;-0.25;0.0;1395.4;-0.47;18.533;-1.71;3.087;-0.55;2034.0;-0.93;1371.75;-0.76;833.35;-1.83
2014-09-12;477.7;478.5;479.7;471.1;5150.0;-0.16;0.0;1387.8;-0.54;18.546;0.07;3.102;0.49;2022.5;-0.57;1371.85;0.01;836.05;0.32
2014-09-13;478.2;477.7;480.6;474.6;5280.0;0.09;1.0;1387.8;0.0;18.546;0.0;3.102;0.0;2022.5;0.0;1371.85;0.0;836.05;0.0
2014-09-14;477.7;478.2;480.3;472.0;4210.0;-0.09;0.0;1387.8;0.0;18.546;0.0;3.102;0.0;2022.5;0.0;1371.85;0.0;836.05;0.0
2014-09-15;477.7;477.7;479.3;473.7;5630.0;0.0;0.0;1391.3;0.25;18.556;-0.13;3.081;-0.68;1982.75;-1.97;1364.15;-0.22;836.9;0.1
2014-09-16;466.8;477.7;478.8;464.0;6520.0;-2.29;0.0;1393.0;0.12;18.656;0.54;3.16;2.56;2025.5;2.16;1366.45;0.17;844.2;0.87
2014-09-17;461.1;466.8;469.4;458.3;7510.0;-1.21;0.0;1392.0;-0.07;18.663;0.04;3.142;-0.57;1999.0;-1.31;1349.7;-1.23;839.05;-0.61
2014-09-18;424.3;461.1;462.3;408.8;8930.0;-7.99;0.0;1383.4;-0.62;18.452;-1.13;3.092;-1.59;1982.5;-0.83;1348.2;-0.11;831.4;-0.91
2014-09-19;397.7;424.3;429.2;386.1;14970.0;-6.27;0.0;1373.1;-0.74;17.781;-3.64;3.088;-0.13;1977.0;-0.28;1336.05;-0.9;812.35;-2.29
2014-09-20;411.5;397.7;427.7;387.5;14290.0;3.49;1.0;1373.1;0.0;17.781;0.0;3.088;0.0;1977.0;0.0;1336.05;0.0;812.35;0.0
2014-09-21;401.6;411.5;415.1;394.5;10420.0;-2.41;0.0;1373.1;0.0;17.781;0.0;3.088;0.0;1977.0;0.0;1336.05;0.0;812.35;0.0
2014-09-22;404.1;401.6;410.8;398.6;13520.0;0.62;1.0;1374.2;0.08;17.699;-0.42;3.038;-1.62;1976.75;-0.01;1328.65;-0.36;803.15;-1.13
2014-09-23;436.9;404.1;445.5;394.8;17940.0;8.11;1.0;1377.2;0.22;17.713;0.08;3.034;-0.13;1966.5;-0.52;1333.55;0.37;815.25;1.51
2014-09-24;423.8;436.9;439.2;422.1;21370.0;-3.0;0.0;1374.9;-0.17;17.643;-0.4;3.059;0.82;1974.5;0.41;1316.4;-1.29;819.5;0.52
2014-09-25;412.3;423.8;427.5;409.6;14630.0;-2.71;0.0;1376.4;0.11;17.379;-1.5;3.06;0.03;1950.25;-1.23;1315.05;-0.1;802.75;-2.04
2014-09-26;404.5;412.3;416.4;399.7;12120.0;-1.9;0.0;1370.4;-0.44;17.477;0.56;3.029;-1.01;1946.0;-0.22;1300.9;-1.08;783.55;-2.39
2014-09-27;399.0;404.5;407.1;394.7;9740.0;-1.35;0.0;1370.4;0.0;17.477;0.0;3.029;0.0;1946.0;0.0;1300.9;0.0;783.55;0.0
2014-09-28;379.1;399.0;402.3;374.1;13940.0;-5.0;0.0;1370.4;0.0;17.477;0.0;3.029;0.0;1946.0;0.0;1300.9;0.0;783.55;0.0
2014-09-29;376.8;379.1;389.3;372.6;20690.0;-0.61;0.0;1373.7;0.24;17.516;-0.17;3.053;0.79;1961.25;0.78;1304.5;0.25;789.5;0.76
2014-09-30;388.2;376.8;395.2;374.7;16920.0;3.03;1.0;1366.7;-0.51;17.006;-2.91;3.006;-1.54;1958.25;-0.15;1293.3;-0.86;774.95;-1.84
2014-10-01;382.8;388.2;395.1;381.1;17730.0;-1.37;0.0;1370.2;0.26;17.21;1.2;3.034;0.93;1918.25;-2.04;1282.95;-0.8;784.55;1.24
2014-10-02;375.1;382.8;385.6;371.2;14300.0;-2.01;0.0;1368.1;-0.15;17.001;-1.21;2.997;-1.22;1887.25;-1.62;1264.4;-1.45;768.65;-2.03
2014-10-03;363.5;375.1;378.2;362.8;16810.0;-3.12;0.0;1346.9;-1.55;16.78;-1.3;2.994;-0.1;1912.0;1.31;1225.7;-3.06;754.55;-1.83
2014-10-04;335.3;363.5;369.9;327.1;23040.0;-7.74;0.0;1346.9;0.0;16.78;0.0;2.994;0.0;1912.0;0.0;1225.7;0.0;754.55;0.0
2014-10-05;322.9;335.3;344.3;294.9;29850.0;-3.72;0.0;1346.9;0.0;16.78;0.0;2.994;0.0;1912.0;0.0;1225.7;0.0;754.55;0.0
2014-10-06;331.5;322.9;347.9;303.0;41170.0;2.69;1.0;1360.7;1.02;17.18;2.54;3.03;1.2;1927.5;0.81;1246.45;3.53;766.1;1.53
2014-10-07;331.6;331.5;345.5;321.7;30170.0;0.03;1.0;1363.6;0.21;17.191;0.06;3.034;0.13;1953.0;1.32;1266.5;1.61;787.0;2.73
2014-10-08;350.9;331.6;351.6;325.4;21770.0;5.8;1.0;1344.2;-1.42;17.015;-1.02;3.0;-1.12;1937.75;-0.78;1276.55;0.79;796.45;1.2
2014-10-09;360.9;350.9;384.6;347.6;35590.0;2.86;1.0;1358.8;1.09;17.367;2.07;3.028;0.93;1949.0;0.58;1265.7;-0.85;800.5;0.51
2014-10-10;361.7;360.9;378.1;353.3;28410.0;0.22;1.0;1353.7;-0.38;17.252;-0.66;3.032;0.13;1929.5;-1.0;1263.1;-0.21;785.05;-1.93
2014-10-11;361.2;361.7;370.1;350.5;13930.0;-0.14;0.0;1353.7;0.0;17.252;0.0;3.032;0.0;1929.5;0.0;1263.1;0.0;785.05;0.0
2014-10-12;373.2;361.2;374.6;352.3;11230.0;3.31;1.0;1353.7;0.0;17.252;0.0;3.032;0.0;1929.5;0.0;1263.1;0.0;785.05;0.0
2014-10-13;387.3;373.2;391.2;366.0;23580.0;3.79;1.0;1229.3;-9.19;17.294;-1.21;3.037;0.16;1943.5;0.73;1268.55;-0.11;785.95;0.11
2014-10-14;397.1;387.3;407.7;385.7;28870.0;2.53;1.0;1359.3;10.58;17.353;0.34;3.085;1.58;1951.0;0.39;1265.7;-0.22;795.1;1.16
2014-10-15;393.2;397.1;397.9;388.2;22490.0;-0.99;0.0;1361.3;0.15;17.415;0.36;3.005;-2.59;1919.5;-1.61;1261.85;-0.3;764.25;-3.88
2014-10-16;379.8;393.2;398.8;371.6;20790.0;-3.41;0.0;1357.5;-0.28;17.388;-0.16;2.978;-0.9;1912.5;-0.36;1255.85;-0.48;746.0;-2.39
2014-10-17;380.5;379.8;384.8;372.4;16570.0;0.19;1.0;1358.5;0.07;17.282;-0.61;3.001;0.77;1971.0;3.06;1262.35;0.52;756.7;1.43
2014-10-18;390.9;380.5;395.7;373.6;9450.0;2.73;1.0;1358.5;0.0;17.282;0.0;3.001;0.0;1971.0;0.0;1262.35;0.0;756.7;0.0
2014-10-19;387.3;390.9;394.5;383.9;5330.0;-0.92;0.0;1358.5;0.0;17.282;0.0;3.001;0.0;1971.0;0.0;1262.35;0.0;756.7;0.0
2014-10-20;380.4;387.3;387.8;378.4;10560.0;-1.78;0.0;1364.3;0.43;17.304;0.21;2.99;-0.37;1971.5;0.03;1267.25;0.6;762.3;0.74
2014-10-21;382.4;380.4;388.2;377.4;9660.0;0.52;1.0;1371.8;0.55;17.504;1.16;3.031;1.37;1991.0;0.99;1282.1;1.17;776.0;1.8
2014-10-22;378.9;382.4;383.7;377.0;10530.0;-0.89;0.0;1366.6;-0.38;17.186;-1.82;3.022;-0.3;2016.0;1.26;1266.1;-1.25;776.7;0.09
2014-10-23;355.8;378.9;381.1;353.5;19120.0;-6.11;0.0;1352.1;-1.06;17.114;-0.42;3.05;0.93;1991.0;-1.24;1260.8;-0.42;779.3;0.33
2014-10-24;355.1;355.8;360.9;351.4;20030.0;-0.19;0.0;1355.0;0.21;17.136;0.13;3.051;0.03;1969.0;-1.1;1250.9;-0.79;780.9;0.21
2014-10-25;346.7;355.1;356.6;341.5;14040.0;-2.36;0.0;1355.0;0.0;17.136;0.0;3.051;0.0;1969.0;0.0;1250.9;0.0;780.9;0.0
2014-10-26;348.7;346.7;356.8;344.2;11580.0;0.56;1.0;1355.0;0.0;17.136;0.0;3.051;0.0;1969.0;0.0;1250.9;0.0;780.9;0.0
2014-10-27;350.1;348.7;356.4;344.9;10600.0;0.41;1.0;1352.4;-0.19;17.115;-0.2;3.078;0.88;1984.5;0.79;1258.35;0.59;787.15;0.8
2014-10-28;351.1;350.1;355.7;348.3;9430.0;0.28;1.0;1352.6;0.01;17.185;0.41;3.108;0.97;1998.5;0.71;1267.25;0.71;792.5;0.68
2014-10-29;335.1;351.1;352.8;334.7;12260.0;-4.54;0.0;1349.2;-0.25;17.219;0.2;3.112;0.13;2035.0;1.83;1258.25;-0.71;800.7;1.03
2014-10-30;344.9;335.1;350.4;333.4;16120.000000000002;2.91;1.0;1322.9;-1.95;16.391;-4.81;3.072;-1.29;2035.0;0.0;1246.9;-0.9;780.7;-2.5
2014-10-31;337.9;344.9;348.0;336.1;14000.0;-2.03;0.0;1295.9;-2.04;16.077;-1.92;3.061;-0.36;2047.0;0.59;1237.05;-0.79;791.8;1.42
2014-11-01;325.4;337.9;339.0;320.7;13770.0;-3.68;0.0;1295.9;0.0;16.077;0.0;3.061;0.0;2047.0;0.0;1237.05;0.0;791.8;0.0
2014-11-02;322.5;325.4;329.8;319.8;11900.0;-0.88;0.0;1295.9;0.0;16.077;0.0;3.061;0.0;2047.0;0.0;1237.05;0.0;791.8;0.0
2014-11-03;324.2;322.5;332.9;321.7;13430.0;0.52;1.0;1294.4;-0.12;16.175;1.39;3.079;0.59;2077.0;1.47;1230.75;-0.27;804.4;1.59
2014-11-04;328.0;324.2;328.8;320.1;15120.0;1.15;1.0;1290.3;-0.32;15.927;-1.53;3.034;-1.46;2065.5;-0.55;1225.5;-0.43;790.65;-1.71
2014-11-05;338.0;328.0;342.0;326.5;15840.0;3.06;1.0;1268.1;-1.72;15.418;-3.2;3.022;-0.4;2063.0;-0.12;1208.6;-1.38;757.85;-4.15
2014-11-06;347.7;338.0;351.1;335.7;15650.0;2.86;1.0;1264.4;-0.29;15.392;-0.17;3.03;0.26;2079.75;0.81;1196.55;-1.0;752.6;-0.69
2014-11-07;341.9;347.7;351.6;340.2;15020.0;-1.67;0.0;1291.0;2.1;15.699;1.99;3.053;0.76;2059.0;-1.0;1217.95;1.79;772.55;2.65
2014-11-08;343.5;341.9;346.3;339.8;8189.999999999999;0.49;1.0;1291.0;0.0;15.699;0.0;3.053;0.0;2059.0;0.0;1217.95;0.0;772.55;0.0
2014-11-09;362.0;343.5;362.2;341.8;12630.0;5.39;1.0;1291.0;0.0;15.699;0.0;3.053;0.0;2059.0;0.0;1217.95;0.0;772.55;0.0
2014-11-10;367.1;362.0;374.7;356.6;22810.0;1.41;1.0;1281.3;-0.75;15.657;-0.21;3.027;-0.85;2038.5;-1.0;1202.45;-0.55;766.25;-0.82
2014-11-11;365.4;367.1;371.0;361.9;15790.0;-0.47;0.0;1285.1;0.3;15.664;0.04;3.042;0.5;2050.5;0.59;1201.2;-0.1;772.7;0.84
2014-11-12;432.0;365.4;442.7;365.8;38530.0;18.23;1.0;1280.4;-0.37;15.619;-0.29;3.034;-0.26;2067.0;0.8;1199.65;-0.13;773.65;0.12
2014-11-13;428.7;432.0;480.5;390.9;58200.0;-0.77;0.0;1281.4;0.08;15.617;-0.01;2.999;-1.15;2046.0;-1.02;1196.3;-0.28;770.85;-0.36
2014-11-14;396.5;428.7;430.2;382.0;35730.0;-7.51;0.0;1305.6;1.89;16.31;4.44;3.058;1.97;2026.5;-0.95;1213.7;1.45;771.35;0.06
2014-11-15;374.9;396.5;407.3;368.0;13330.0;-5.46;0.0;1305.6;0.0;16.31;0.0;3.058;0.0;2026.5;0.0;1213.7;0.0;771.35;0.0
2014-11-16;385.6;374.9;390.4;370.5;14350.0;2.87;1.0;1305.6;0.0;16.31;0.0;3.058;0.0;2026.5;0.0;1213.7;0.0;771.35;0.0
2014-11-17;384.7;385.6;412.3;378.3;27600.0;-0.24;0.0;1303.7;-0.15;16.053;-1.07;3.05;-0.26;2033.0;0.32;1201.9;0.12;770.05;-0.17
2014-11-18;379.2;384.7;394.9;372.0;27090.0;-1.44;0.0;1315.5;0.91;16.17;0.73;3.011;-1.28;2011.0;-1.08;1203.5;0.13;778.0;1.03
2014-11-19;381.4;379.2;389.3;374.3;19870.0;0.6;1.0;1313.4;-0.16;16.29;0.74;3.047;1.2;2020.0;0.45;1189.45;-1.17;771.2;-0.87
2014-11-20;357.3;381.4;383.0;355.1;21980.0;-6.33;0.0;1308.9;-0.34;16.133;-0.96;3.027;-0.66;2033.5;0.67;1206.7;1.45;768.4;-0.36
2014-11-21;351.8;357.3;358.7;343.8;23470.0;-1.55;0.0;1315.9;0.53;16.391;1.6;3.035;0.26;2055.5;1.08;1227.1;1.69;796.3;3.63
2014-11-22;352.0;351.8;364.2;350.5;12940.0;0.07;1.0;1315.9;0.0;16.391;0.0;3.035;0.0;2055.5;0.0;1227.1;0.0;796.3;0.0
2014-11-23;365.9;352.0;370.6;352.6;12410.0;3.93;1.0;1315.9;0.0;16.391;0.0;3.035;0.0;2055.5;0.0;1227.1;0.0;796.3;0.0
2014-11-24;378.9;365.9;388.7;361.9;24570.0;3.55;1.0;1314.2;-0.13;16.377;-0.52;3.004;-1.02;2046.75;-0.43;1207.85;-1.27;791.65;-0.58
2014-11-25;376.4;378.9;395.7;370.6;45320.0;-0.64;0.0;1315.2;0.08;16.554;1.08;2.961;-1.43;2050.75;0.2;1222.95;1.25;796.85;0.66
2014-11-26;365.4;376.4;378.3;364.0;23980.0;-2.94;0.0;1314.5;-0.05;16.548;-0.04;2.96;-0.03;2062.5;0.57;1229.0;0.49;801.6;0.6
2014-11-27;368.8;365.4;374.4;364.8;13850.0;0.95;1.0;1314.5;0.0;16.548;0.0;2.96;0.0;2062.5;0.0;1229.0;0.0;801.6;0.0
2014-11-28;377.6;368.8;383.3;358.4;43020.0;2.38;1.0;1291.2;8.61;15.489;-4.69;2.86;-3.38;2005.0;-1.96;1200.7;-1.26;812.4;0.79
2014-11-29;376.3;377.6;389.3;372.2;83450.0;-0.35;0.0;1291.2;0.0;15.489;0.0;2.86;0.0;2005.0;0.0;1200.7;0.0;812.4;0.0
2014-11-30;374.9;376.3;381.1;372.6;11290.0;-0.36;0.0;1291.2;0.0;15.489;0.0;2.86;0.0;2005.0;0.0;1200.7;0.0;812.4;0.0
2014-12-01;378.6;374.9;383.6;373.0;19670.0;0.98;1.0;1332.5;3.2;16.648;12.81;2.93;2.45;2025.5;1.02;1226.9;3.11;808.1;-0.53
2014-12-02;380.6;378.6;384.9;375.4;25290.0;0.54;1.0;1314.7;-1.34;16.408;-1.44;2.913;-0.58;1976.5;-2.42;1217.8;-0.74;803.05;-0.62
2014-12-03;377.0;380.6;384.7;373.6;23510.0;-0.97;0.0;1325.8;0.84;16.359;-0.3;2.893;-0.69;1970.0;-0.33;1224.5;0.55;796.85;-0.77
2014-12-04;369.8;377.0;380.4;366.2;25330.0;-1.89;0.0;1324.2;-0.12;16.52;0.98;2.933;1.38;1992.25;1.13;1235.85;0.93;801.45;0.58
2014-12-05;377.6;369.8;379.7;366.4;29990.0;2.11;1.0;1310.8;-1.01;16.196;-1.96;2.925;-0.27;1979.5;-0.64;1224.0;-0.96;803.2;0.22
2014-12-06;376.3;377.6;380.3;372.0;11070.0;-0.36;0.0;1310.8;0.0;16.196;0.0;2.925;0.0;1979.5;0.0;1224.0;0.0;803.2;0.0
2014-12-07;376.5;376.3;377.9;372.5;8810.0;0.06;1.0;1310.8;0.0;16.196;0.0;2.925;0.0;1979.5;0.0;1224.0;0.0;803.2;0.0
2014-12-08;365.0;376.5;377.4;364.6;22920.0;-3.06;0.0;1314.4;0.27;16.216;-0.1;2.91;-0.51;1962.0;-0.88;1232.5;0.81;797.8;-0.67
2014-12-09;352.2;365.0;365.4;343.8;43830.0;-3.5;0.0;1350.2;2.72;17.081;5.33;2.946;1.24;1967.5;0.28;1248.1;1.27;812.1;1.79
2014-12-10;347.9;352.2;354.1;345.1;27130.0;-1.21;0.0;1345.5;-0.35;17.133;0.3;2.914;-1.09;1954.25;-0.67;1246.5;-0.13;821.8;1.19
2014-12-11;347.7;347.9;367.1;337.8;51080.0;-0.07;0.0;1342.3;-0.24;17.059;-0.43;2.941;0.93;1941.25;-0.67;1241.35;-0.41;819.6;-0.27
2014-12-12;353.4;347.7;356.4;346.0;26850.0;1.65;1.0;1333.5;-0.66;17.019;-0.23;2.946;0.17;1929.0;-0.63;1230.0;-0.91;816.55;-0.37
2014-12-13;348.2;353.4;353.1;343.8;19540.0;-1.46;0.0;1333.5;0.0;17.019;0.0;2.946;0.0;1929.0;0.0;1230.0;0.0;816.55;0.0
2014-12-14;349.4;348.2;351.6;344.6;12340.0;0.32;1.0;1333.5;0.0;17.019;0.0;2.946;0.0;1929.0;0.0;1230.0;0.0;816.55;0.0
2014-12-15;345.4;349.4;351.2;343.6;22160.0;-1.14;0.0;1317.7;-1.18;16.527;-3.06;2.898;-1.63;1914.75;-0.74;1212.95;-1.35;802.55;-1.71
2014-12-16;330.2;345.4;346.5;328.9;38590.0;-4.39;0.0;1302.0;-1.19;15.715;-4.91;2.877;-0.72;1906.5;-0.43;1202.7;-0.85;784.0;-2.31
2014-12-17;320.0;330.2;335.7;314.3;61340.0;-3.09;0.0;1302.3;0.02;15.891;1.12;2.888;0.38;1920.75;0.75;1195.15;-0.63;779.25;-0.61
2014-12-18;310.3;320.0;325.6;303.4;60520.0;-3.02;0.0;1303.9;0.12;15.894;0.02;2.873;-0.52;1911.0;-0.51;1199.1;0.33;792.15;1.66
2014-12-19;317.8;310.3;320.2;306.4;41710.0;2.4;1.0;1305.6;0.13;15.991;0.61;2.908;1.22;1907.0;-0.21;1196.8;-0.19;805.1;1.63
2014-12-20;330.4;317.8;332.6;316.0;29920.0;3.96;1.0;1305.6;0.0;15.991;0.0;2.908;0.0;1907.0;0.0;1196.8;0.0;805.1;0.0
2014-12-21;322.6;330.4;332.0;320.1;20670.0;-2.34;0.0;1305.6;0.0;15.991;0.0;2.908;0.0;1907.0;0.0;1196.8;0.0;805.1;0.0
2014-12-22;330.8;322.6;335.3;319.9;35360.0;2.54;1.0;1289.7;-1.22;15.649;-2.71;2.904;-0.14;1879.0;-1.47;1179.9;-1.43;815.25;1.26
2014-12-23;335.3;330.8;339.3;328.0;24070.0;1.33;1.0;1289.7;0.0;15.73;0.52;2.902;-0.07;1867.5;-0.61;1192.85;1.1;814.05;-0.15
2014-12-24;322.4;335.3;336.3;320.6;21520.0;-3.83;0.0;1285.6;-0.32;15.673;-0.36;2.874;-0.96;1858.5;-0.48;1190.15;-0.23;807.8;-0.77
2014-12-25;319.0;322.4;323.4;316.3;15390.0;-1.06;0.0;1285.6;0.0;15.673;0.0;2.874;0.0;1858.5;0.0;1190.15;0.0;807.8;0.0
2014-12-26;330.0;319.0;332.9;316.4;23010.0;3.45;1.0;1285.6;0.0;15.673;0.0;2.874;0.0;1858.5;0.0;1190.15;0.0;807.8;0.0
2014-12-27;315.3;330.0;330.7;312.0;21630.0;-4.44;0.0;1285.6;0.0;15.673;0.0;2.874;0.0;1858.5;0.0;1190.15;0.0;807.8;0.0
2014-12-28;316.5;315.3;322.8;310.5;20410.0;0.38;1.0;1285.6;0.0;15.673;0.0;2.874;0.0;1858.5;0.0;1190.15;0.0;807.8;0.0
2014-12-29;314.1;316.5;321.6;308.3;20360.0;-0.76;0.0;1292.9;-1.13;15.744;-1.97;2.838;0.07;1857.0;-0.08;1203.6;-0.91;812.0;-0.81
2014-12-30;311.3;314.1;316.2;309.3;22780.0;-0.91;0.0;1311.9;1.47;16.24;3.15;2.869;1.09;1854.75;-0.12;1217.9;1.19;804.2;-0.96
2014-12-31;318.2;311.3;319.1;308.9;20500.0;2.24;1.0;1335.4;1.79;15.565;-4.16;2.838;-1.08;1848.75;-0.32;1209.15;-0.72;798.4;-0.72
2015-01-01;314.9;318.2;321.4;313.5;12820.0;-1.05;0.0;1335.4;0.0;15.565;0.0;2.838;0.0;1848.75;0.0;1209.15;0.0;798.4;0.0
2015-01-02;315.2;314.9;316.4;313.1;14730.0;0.1;1.0;1337.7;12.71;15.734;-0.5;2.838;0.0;1828.0;-1.12;1203.2;-0.84;794.85;-0.18
2015-01-03;287.1;315.2;315.8;284.9;47370.0;-8.91;0.0;1337.7;0.0;15.734;0.0;2.838;0.0;1828.0;0.0;1203.2;0.0;794.85;0.0
2015-01-04;264.7;287.1;289.9;255.9;88770.0;-7.8;0.0;1337.7;0.0;15.734;0.0;2.838;0.0;1828.0;0.0;1203.2;0.0;794.85;0.0
2015-01-05;274.8;264.7;278.3;262.9;54990.0;3.82;1.0;1353.5;1.18;16.213;3.01;2.793;-1.59;1812.25;-0.86;1212.95;0.91;793.2;-0.21
2015-01-06;282.3;274.8;285.1;271.5;21940.0;2.7;1.0;1362.2;0.64;16.637;2.62;2.804;0.39;1780.25;-1.77;1219.65;0.55;800.4;0.91
2015-01-07;291.3;282.3;296.1;280.7;30670.0;3.21;1.0;1353.6;-0.63;16.544;-0.56;2.796;-0.29;1783.5;0.18;1220.65;0.08;792.45;-0.99
2015-01-08;282.7;291.3;292.7;279.0;20180.0;-2.97;0.0;1351.6;-0.15;16.385;-0.96;2.807;0.39;1825.5;2.35;1220.3;-0.03;793.1;0.08
2015-01-09;288.0;282.7;290.6;277.3;20930.0;1.87;1.0;1357.4;0.43;16.419;0.21;2.791;-0.57;1804.25;-1.16;1233.75;1.1;800.15;0.89
2015-01-10;273.4;288.0;289.3;272.0;14730.0;-5.08;0.0;1357.4;0.0;16.419;0.0;2.791;0.0;1804.25;0.0;1233.75;0.0;800.15;0.0
2015-01-11;264.8;273.4;278.0;263.8;15110.0;-3.14;0.0;1357.4;0.0;16.419;0.0;2.791;0.0;1804.25;0.0;1233.75;0.0;800.15;0.0
2015-01-12;269.3;264.8;273.1;263.3;25390.0;1.72;1.0;1373.2;1.16;16.564;-0.46;2.763;-1.0;1804.75;0.03;1239.25;0.39;814.1;1.74
2015-01-13;221.3;269.3;269.1;217.1;95500.0;-17.84;0.0;1374.5;0.09;17.156;3.57;2.679;-3.04;1787.25;-0.97;1244.5;0.42;815.7;0.2
2015-01-14;164.9;221.3;230.9;157.3;170680.0;-25.47;0.0;1364.5;-0.73;16.988;-0.98;2.553;-4.7;1771.5;-0.88;1235.2;-0.75;780.65;-4.3
2015-01-15;209.8;164.9;231.3;164.6;124670.0;27.2;1.0;1264.8;-7.31;17.102;0.67;2.611;2.27;1787.0;0.87;1259.9;2.0;766.35;-1.83
2015-01-16;206.9;209.8;222.6;198.7;62320.0;-1.36;0.0;1276.9;0.96;17.75;3.79;2.654;1.65;1843.0;3.13;1268.65;0.69;754.3;-1.57
2015-01-17;199.6;206.9;212.6;191.7;43130.0;-3.51;0.0;1276.9;0.0;17.75;0.0;2.654;0.0;1843.0;0.0;1268.65;0.0;754.3;0.0
2015-01-18;210.6;199.6;220.7;192.5;40370.0;5.49;1.0;1276.9;0.0;17.75;0.0;2.654;0.0;1843.0;0.0;1268.65;0.0;754.3;0.0
2015-01-19;215.9;210.6;219.5;205.5;31580.0;2.49;1.0;1276.9;0.0;17.75;0.0;2.654;0.0;1843.0;0.0;1268.65;0.0;754.3;0.0
